Conventions,G,BADC-CSV,1,,,,,,,,,,,
type,prcp_amt,float,,,,,,,,,,,,
long_name,prcp_dur,Precipitation duration ,minutes,,,,,,,,,,,
type,prcp_dur,int,,,,,,,,,,,,
long_name,prcp_amt_q,QC code: precipitation amount,1,,,,,,,,,,,
type,prcp_amt_q,int,,,,,,,,,,,,
long_name,prcp_dur_q,QC code: precipitation duration,1,,,,,,,,,,,
type,prcp_dur_q,int,,,,,,,,,,,,
long_name,prcp_amt_j,Descriptor: precipitation amount,1,,,,,,,,,,,
type,prcp_amt_j,int,,,,,,,,,,,,
long_name,meto_stmp_time,Met Office receipt stamp time,s,,,,,,,,,,,
type,meto_stmp_time,char,,,,,,,,,,,,
comments,meto_stmp_time,Met Office receipt stampe time in format (YYYY-MM-DD HH:MM:SS),,,,,,,,,,,,
long_name,midas_stmp_etime,Elapsed time to storage in MIDAS ,minutes,,,,,,,,,,,
type,midas_stmp_etime,int,,,,,,,,,,,,
data,,,,,,,,,,,,,,
ob_end_time,id,id_type,ob_hour_count,version_num,met_domain_name,src_id,rec_st_ind,prcp_amt,prcp_dur,prcp_amt_q,prcp_dur_q,prcp_amt_j,meto_stmp_time,midas_stmp_etime
01/01/2019 00:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 00:06,0
01/01/2019 01:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 01:04,0
01/01/2019 02:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 02:04,0
01/01/2019 03:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 03:04,0
01/01/2019 04:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 04:04,0
01/01/2019 05:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 05:04,0
01/01/2019 06:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 06:08,0
01/01/2019 07:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 07:04,0
01/01/2019 08:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 08:04,0
01/01/2019 09:00,532210,RAIN,12,1,NCM,1145,1011,0,NA,6,NA,NA,01/01/2019 09:08,0
01/01/2019 09:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 09:06,0
01/01/2019 10:00,532210,RAIN,1,1,SREW,1145,1011,0.2,NA,1,NA,NA,01/01/2019 10:03,0
01/01/2019 11:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 11:03,0
01/01/2019 12:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 12:05,0
01/01/2019 13:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 13:03,0
01/01/2019 14:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 14:04,0
01/01/2019 15:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 15:03,0
01/01/2019 16:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 16:05,0
01/01/2019 17:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 17:04,0
01/01/2019 18:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 18:04,0
01/01/2019 19:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 19:06,0
01/01/2019 20:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 20:03,0
01/01/2019 21:00,532210,RAIN,12,1,NCM,1145,1011,0.2,NA,6,NA,NA,01/01/2019 21:08,0
01/01/2019 21:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 21:06,0
01/01/2019 22:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 22:05,0
01/01/2019 23:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,01/01/2019 23:04,0
02/01/2019 00:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 00:04,0
02/01/2019 01:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 01:05,0
02/01/2019 02:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 02:03,0
02/01/2019 03:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 03:05,0
02/01/2019 04:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 04:05,0
02/01/2019 05:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 05:04,0
02/01/2019 06:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 06:09,0
02/01/2019 07:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 07:04,0
02/01/2019 08:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 08:05,0
02/01/2019 09:00,532210,RAIN,12,1,NCM,1145,1011,0,NA,6,NA,NA,02/01/2019 09:10,0
02/01/2019 09:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 09:08,0
02/01/2019 10:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 10:04,0
02/01/2019 11:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 11:05,0
02/01/2019 12:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 12:07,0
02/01/2019 13:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 13:04,0
02/01/2019 14:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 14:08,0
02/01/2019 15:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 15:07,0
02/01/2019 16:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 16:07,0
02/01/2019 17:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 17:08,0
02/01/2019 18:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 18:04,0
02/01/2019 19:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 19:08,0
02/01/2019 20:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 20:07,0
02/01/2019 21:00,532210,RAIN,12,1,NCM,1145,1011,0,NA,6,NA,NA,02/01/2019 21:09,0
02/01/2019 21:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 21:07,0
02/01/2019 22:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 22:06,0
02/01/2019 23:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,02/01/2019 23:05,0
03/01/2019 00:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 00:06,0
03/01/2019 01:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 01:05,0
03/01/2019 02:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 02:07,0
03/01/2019 03:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 03:07,0
03/01/2019 04:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 04:08,0
03/01/2019 05:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 05:07,0
03/01/2019 06:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 06:07,0
03/01/2019 07:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 07:06,0
03/01/2019 08:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 08:07,0
03/01/2019 09:00,532210,RAIN,12,1,NCM,1145,1011,0,NA,6,NA,NA,03/01/2019 09:08,0
03/01/2019 09:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 09:06,0
03/01/2019 10:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 10:08,0
03/01/2019 11:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 11:06,0
03/01/2019 12:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 12:03,0
03/01/2019 13:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 13:11,0
03/01/2019 14:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 14:08,0
03/01/2019 15:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 15:06,0
03/01/2019 16:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 16:06,0
03/01/2019 17:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 17:05,0
03/01/2019 18:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 18:08,0
03/01/2019 19:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 19:03,0
03/01/2019 20:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 20:04,0
03/01/2019 21:00,532210,RAIN,12,1,NCM,1145,1011,0,NA,6,NA,NA,03/01/2019 21:07,0
03/01/2019 21:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 21:05,0
03/01/2019 22:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 22:05,0
03/01/2019 23:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,03/01/2019 23:04,0
04/01/2019 00:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 00:04,0
04/01/2019 01:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 01:05,0
04/01/2019 02:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 02:04,0
04/01/2019 03:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 03:03,0
04/01/2019 04:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 04:03,0
04/01/2019 05:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 05:05,0
04/01/2019 06:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 06:06,0
04/01/2019 07:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 07:05,0
04/01/2019 08:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 08:04,0
04/01/2019 09:00,532210,RAIN,12,1,NCM,1145,1011,0,NA,6,NA,NA,04/01/2019 09:09,0
04/01/2019 09:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 09:06,0
04/01/2019 10:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 10:05,0
04/01/2019 11:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 11:03,0
04/01/2019 12:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 12:06,0
04/01/2019 13:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 13:06,0
04/01/2019 14:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 14:04,0
04/01/2019 15:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 15:03,0
04/01/2019 16:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 16:06,0
04/01/2019 17:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 17:05,0
04/01/2019 18:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 18:07,0
04/01/2019 19:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 19:03,0
04/01/2019 20:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 20:06,0
04/01/2019 21:00,532210,RAIN,12,1,NCM,1145,1011,0,NA,6,NA,NA,04/01/2019 21:09,0
04/01/2019 21:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 21:06,0
04/01/2019 22:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 22:04,0
04/01/2019 23:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,04/01/2019 23:04,0
05/01/2019 00:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 00:03,0
05/01/2019 01:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 01:06,0
05/01/2019 02:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 02:05,0
05/01/2019 03:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 03:04,0
05/01/2019 04:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 04:06,0
05/01/2019 05:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 05:03,0
05/01/2019 06:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 06:06,0
05/01/2019 07:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 07:04,0
05/01/2019 08:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 08:04,0
05/01/2019 09:00,532210,RAIN,12,1,NCM,1145,1011,0,NA,6,NA,NA,05/01/2019 09:08,0
05/01/2019 09:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 09:07,0
05/01/2019 10:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 10:04,0
05/01/2019 11:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 11:04,0
05/01/2019 12:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 12:06,0
05/01/2019 13:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 13:04,0
05/01/2019 14:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 14:04,0
05/01/2019 15:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 15:04,0
05/01/2019 16:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 16:04,0
05/01/2019 17:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 17:03,0
05/01/2019 18:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 18:07,0
05/01/2019 19:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 19:06,0
05/01/2019 20:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 20:04,0
05/01/2019 21:00,532210,RAIN,12,1,NCM,1145,1011,0,NA,6,NA,NA,05/01/2019 21:09,0
05/01/2019 21:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 21:07,0
05/01/2019 22:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 22:06,0
05/01/2019 23:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,05/01/2019 23:04,0
06/01/2019 00:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 00:04,0
06/01/2019 01:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 01:03,0
06/01/2019 02:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 02:04,0
06/01/2019 03:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 03:05,0
06/01/2019 04:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 04:05,0
06/01/2019 05:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 05:04,0
06/01/2019 06:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 06:06,0
06/01/2019 07:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 07:03,0
06/01/2019 08:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 08:05,0
06/01/2019 09:00,532210,RAIN,12,1,NCM,1145,1011,0,NA,6,NA,NA,06/01/2019 09:09,0
06/01/2019 09:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 09:04,0
06/01/2019 10:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 10:04,0
06/01/2019 11:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 11:04,0
06/01/2019 12:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 12:03,0
06/01/2019 13:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 13:06,0
06/01/2019 14:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 14:04,0
06/01/2019 15:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 15:04,0
06/01/2019 16:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 16:04,0
06/01/2019 17:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 17:05,0
06/01/2019 18:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 18:06,0
06/01/2019 19:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 19:05,0
06/01/2019 20:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 20:05,0
06/01/2019 21:00,532210,RAIN,12,1,NCM,1145,1011,0,NA,6,NA,NA,06/01/2019 21:08,0
06/01/2019 21:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 21:05,0
06/01/2019 22:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 22:06,0
06/01/2019 23:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,06/01/2019 23:06,0
07/01/2019 00:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 00:03,0
07/01/2019 01:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 01:03,0
07/01/2019 02:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 02:04,0
07/01/2019 03:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 03:05,0
07/01/2019 04:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 04:04,0
07/01/2019 05:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 05:04,0
07/01/2019 06:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 06:06,0
07/01/2019 07:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 06:57,0
07/01/2019 08:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 07:55,0
07/01/2019 09:00,532210,RAIN,12,1,NCM,1145,1011,0,NA,6,NA,NA,07/01/2019 09:08,0
07/01/2019 09:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 09:02,0
07/01/2019 10:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 09:56,0
07/01/2019 11:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 11:00,0
07/01/2019 12:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 11:57,0
07/01/2019 13:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,10001,NA,NA,07/01/2019 12:55,0
07/01/2019 14:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,10001,NA,NA,07/01/2019 13:59,0
07/01/2019 15:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 14:56,0
07/01/2019 16:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 15:56,0
07/01/2019 17:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 16:58,0
07/01/2019 18:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 17:57,0
07/01/2019 19:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 19:04,0
07/01/2019 20:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 20:03,0
07/01/2019 21:00,532210,RAIN,12,1,NCM,1145,1011,0,NA,10006,NA,NA,07/01/2019 21:08,0
07/01/2019 21:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 21:06,0
07/01/2019 22:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 22:03,0
07/01/2019 23:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,07/01/2019 23:04,0
08/01/2019 00:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 00:04,0
08/01/2019 01:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 01:04,0
08/01/2019 02:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 02:05,0
08/01/2019 03:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 03:05,0
08/01/2019 04:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 04:05,0
08/01/2019 05:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 05:05,0
08/01/2019 06:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 06:07,0
08/01/2019 07:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 07:01,0
08/01/2019 08:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 07:57,0
08/01/2019 09:00,532210,RAIN,12,1,NCM,1145,1011,0,NA,6,NA,NA,08/01/2019 08:58,0
08/01/2019 09:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 08:57,0
08/01/2019 10:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 10:01,0
08/01/2019 11:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 11:00,0
08/01/2019 12:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 12:00,0
08/01/2019 13:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 12:56,0
08/01/2019 14:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 13:56,0
08/01/2019 15:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 14:55,0
08/01/2019 16:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 15:56,0
08/01/2019 17:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 16:55,0
08/01/2019 18:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 17:57,0
08/01/2019 19:00,532210,RAIN,1,1,SREW,1145,1011,0,NA,1,NA,NA,08/01/2019 18:55,0
